Source,Preferred society name,Society id,Cross-dataset id,Original society name,Revised latitude,Revised longitude,Glottolog language/dialect id,Glottolog language/dialect name,ISO code,Language family,agriculture,animal husbandry
Ethnographic Atlas,Lifu,Ih7,xd873,Lifu (Ih7),-20.94,167.23,dehu1237,Dehu,dhv,Austronesian,5,1
Ethnographic Atlas,Zuni,Nh4,xd1280,Zuni (Nh4),35,-109,zuni1245,Zuni,zun,Zuni,8,0
Ethnographic Atlas,Chimariko,Nb33,xd1094,Chimariko (Nb33),41,-123,chim1301,Chimariko,cid,Chimariko,0,0
Ethnographic Atlas,Tsonga,Ab4,xd27,Thonga (Ab4),-24,32,tson1249,Tsonga,tso,Atlantic-Congo,5,3
Ethnographic Atlas,Baga,Ag14,xd249,Baga (Ag14),10,-14,baga1273,Baga Koga,bgo,Atlantic-Congo,5,1
Ethnographic Atlas,Didinga,Aj19,xd394,Didinga (Aj19),4,34,didi1258,Didinga,did,Surmic,4,4
Ethnographic Atlas,Bajuni,Ad1,xd76,Bajun (Ad1),-2,41,baju1245,Bajuni,,Atlantic-Congo,4,1
Ethnographic Atlas,Zuande,Ah27,xd317,Zuande (Ah27),7,11,bita1251,Bitare,brt,Atlantic-Congo,8,1
Ethnographic Atlas,Aweti,Si9,xd1406,Aueto (Si9),-12,-54,awet1244,Awetí,awe,Tupian,4,0
Ethnographic Atlas,Manam,Ie29,xd806,Manam (Ie29),-4.08,145.03,mana1295,Manam,mva,Austronesian,6,1
Ethnographic Atlas,Avikam,Af45,xd225,Avikam (Af45),5.15,-5.25,avik1243,Avikam,avi,Atlantic-Congo,4,1
Ethnographic Atlas,Warao,Sc1,xd1335,Warrau (Sc1),9,-62,wara1303,Warao,wba,Warao,1,0
Ethnographic Atlas,Chamorro,If8,xd839,Chamorro (If8),15.13,145.71,cham1312,Chamorro,cha,Austronesian,7,2
Ethnographic Atlas,Chickasaw,Ng14,xd1249,Chickasaw (Ng14),35,-85,chic1270,Chickasaw,cic,Muskogean,6,0
Ethnographic Atlas,Azande,Ai3,xd359,Azande (Ai3),5,27,zand1248,Zande,zne,Atlantic-Congo,6,0
Ethnographic Atlas,Haida,Nb1,xd1068,Haida (Nb1),54,-132,nort2938,Northern Haida,hdn,Haida,0,0
Ethnographic Atlas,Yahanduka,Nd44,xd1179,Yahanduka (Nd44),42,-115,west2622,Western Shoshoni,,Uto-Aztecan,0,0
Ethnographic Atlas,Chamba,Ah28,xd318,Chamba (Ah28),8,11,samb1305,Samba Leko,ndi,Atlantic-Congo,6,2
Ethnographic Atlas,Piegan,Ne18,xd1217,Piegan (Ne18),49,-115,pieg1239,Piegan,,Algic,0,0
Ethnographic Atlas,Bacairi,Si3,xd1400,Bacairi (Si3),-14,-55,baka1277,Bakairí,bkq,Cariban,5,0
Ethnographic Atlas,Mattole-Bear River,Nb38,xd1099,Mattole (Nb38),40.35,-123.47,matt1238,Mattole,mvb,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Bako,Ca23,xd430,Bako (Ca23),6,37,aari1239,Aari,aiw,South Omotic,7,3
Ethnographic Atlas,Ndyuka,Sc18,xd1344,Djuka (Sc18),5,-54,ndyu1242,Aukan,djk,Indo-European,8,0
Ethnographic Atlas,Chemehuevi,Nd54,xd1190,Chemehuevi (Nd54),35,-115,chem1251,Chemehuevi,,Uto-Aztecan,1,0
Ethnographic Atlas,Quinault,Nb25,xd1085,Quinault (Nb25),47.42,-124.16,quin1251,Quinault,qun,Salishan,0,0
Ethnographic Atlas,Asháninka,Sf7,xd1380,Campa (Sf7),-8,-75,asha1243,Asháninka,cni,Arawakan,5,0
Ethnographic Atlas,Wadaduka,Nd41,xd1176,Wadaduka (Nd41),41,-116,west2622,Western Shoshoni,,Uto-Aztecan,0,0
Ethnographic Atlas,Bafute,Ah8,xd335,Wute (Ah8),6,12,vute1244,Vute,vut,Atlantic-Congo,6,1
Ethnographic Atlas,Kuyuidokado,Nd27,xd1160,Kuyuidokado (Nd27),40,-119,sout2967,South Northern Paiute,,Uto-Aztecan,0,0
Ethnographic Atlas,Pahari,Ef7,xd669,Pahari (Ef7),30,78,maha1287,Mahasu Pahari,bfz,Indo-European,6,4
Ethnographic Atlas,Badjau Tawi-Tawi,Ia13,xd736,Badjau Tawi-Tawi (Ia13),5.09,119.97,sout2918,Southern Sama,ssb,Austronesian,2,0
Ethnographic Atlas,Yaka,Ac20,xd45,Yaka (Ac20),-7,17,yaka1269,Yaka-Pelende-Lonzo,yaf,Atlantic-Congo,7,1
Ethnographic Atlas,Tristan da Cunha,Cf3,xd538,Tristan da Cunha (Cf3),-37.11,-12.27,stan1293,English,eng,Indo-European,4,2
Ethnographic Atlas,Balanta,Ag15,xd250,Balante (Ag15),12,-16,bala1301,Balanta-Kentohe,ble,Atlantic-Congo,6,2
Ethnographic Atlas,Otoro,Ai10,xd338,Otoro (Ai10),12,31,otor1240,Otoro,otr,Heibanic,6,2
Ethnographic Atlas,Kalmyk,Ci1,xd574,Kalmyk (Ci1),46,46,kalm1243,Kalmyk,xal,Mongolic,1,7
Ethnographic Atlas,Azjer,Cc11,xd489,Azjer (Cc11),25,10,ghat1242,Ghat,,Afro-Asiatic,3,5
Ethnographic Atlas,Shawiya,Cd8,xd526,Shawiya (Cd8),36,7,tach1249,Chaouia of the Aures,shy,Afro-Asiatic,6,3
Ethnographic Atlas,Tanala,Eh3,xd689,Tanala (Eh3),-22,47,tana1285,Tanala,,Austronesian,6,2
Ethnographic Atlas,Plains Cree,Ne19,xd1218,Plains Cree (Ne19),45,-94,plai1258,Plains Cree,crk,Algic,0,0
Ethnographic Atlas,Babylonians,Cj4,xd590,Babylonians (Cj4),32,45,akka1240,Akkadian,akk,Afro-Asiatic,6,2
Ethnographic Atlas,Trarza,Cc19,xd497,Trarza (Cc19),18,-15,hass1238,Hassaniyya,mey,Afro-Asiatic,3,6
Ethnographic Atlas,Selkup,Ec11,xd619,Selkup (Ec11),59,90,selk1253,Selkup,sel,Uralic,0,4
Ethnographic Atlas,Bakovi,Ig15,xd847,Bakovi (Ig15),-5.42,150.05,bola1250,Bola,bnp,Austronesian,4,1
Ethnographic Atlas,Spring Valley Shoshoni,Nd39,xd995,Spring Valley (Nd39),40,-115,west2622,Western Shoshoni,,Uto-Aztecan,1,0
Ethnographic Atlas,Kumu,Ae32,xd152,Kumu (Ae32),-1,27,komo1260,Komo (Democratic Republic of Congo),kmw,Atlantic-Congo,5,1
Ethnographic Atlas,Arikara,Ne10,xd1209,Arikara (Ne10),46,-101,arik1262,Arikara,ari,Caddoan,5,0
Ethnographic Atlas,Kundu,Ae45,xd166,Kundu (Ae45),10,9,orok1266,Oroko,bdu,Atlantic-Congo,6,2
Ethnographic Atlas,Songye,Ae18,xd136,Songe (Ae18),-6,25,song1303,Songe,sop,Atlantic-Congo,7,1
Ethnographic Atlas,Bagirmi,Ai21,xd350,Bagirmi (Ai21),11,17,bagi1246,Bagirmi,bmi,Central Sudanic,5,2
Ethnographic Atlas,Miriam,Ie14,xd790,Miriam (Ie14),-9.91,144.06,meri1244,Meriam,ulk,Eastern Trans-Fly,6,1
Ethnographic Atlas,Arapesh,Ie3,xd807,Arapesh (Ie3),-4,144,bumb1241,Bumbita Arapesh,aon,Nuclear Torricelli,6,1
Ethnographic Atlas,Ndebele,Ab9,xd32,Ndebele (Ab9),-20,28,nort2795,Zimbabwean Ndebele,nde,Atlantic-Congo,5,4
Ethnographic Atlas,Moapa,Nd51,xd1187,Moapa (Nd51),36,-115,sout2969,Southern Paiute,,Uto-Aztecan,0,0
Ethnographic Atlas,Bachama,Cb27,xd477,Bachama (Cb27),10,12,baca1246,Bacama,bcy,Afro-Asiatic,6,2
Ethnographic Atlas,Lassik,Nb37,xd1098,Lassik (Nb37),40,-123,wail1244,Wailaki,wlk,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Piapoco,Sc17,xd1343,Piapoco (Sc17),6,-68,piap1246,Piapoco,pio,Arawakan,6,0
Ethnographic Atlas,Arbore,Ca18,xd424,Arbore (Ca18),5,37,arbo1245,Arbore,arv,Afro-Asiatic,6,4
Ethnographic Atlas,Kumyk,Ci3,xd579,Kumyk (Ci3),42,48,kumy1244,Kumyk,kum,Turkic,7,3
Ethnographic Atlas,Rengma,Ei15,xd702,Rengama (Ei15),26,94,sout2732,Southern Rengma Naga,nre,Sino-Tibetan,5,2
Ethnographic Atlas,Suri,Aj20,xd396,Suri (Aj20),6,35,suri1267,Tirma-Chai,suq,Surmic,5,3
Ethnographic Atlas,Palaung,Ei18,xd705,Palaung (Ei18),23,97,shwe1236,Shwe Palaung,pll,Austroasiatic,8,2
Ethnographic Atlas,Sakalava,Eh8,xd694,Sakalava (Eh8),-21,43.93,saka1291,Sakalava Malagasy,skg,Austronesian,4,5
Ethnographic Atlas,Mistissini Cree,Na45,xd1062,Mistassini (Na45),51.75,-72.66,sout2978,Southern East Cree,crj,Algic,0,0
Ethnographic Atlas,Zinza,Ad49,xd119,Zinza (Ad49),-3,31,zinz1238,Zinza,zin,Atlantic-Congo,6,3
Ethnographic Atlas,Southern Paiute (Kaibab),Nd53,xd1189,Kaibab (Nd53),36,-113,sout2969,Southern Paiute,,Uto-Aztecan,0,0
Ethnographic Atlas,Irish,Cg3,xd543,Irish (Cg3),53,-9,iris1253,Irish,gle,Indo-European,5,4
Ethnographic Atlas,Magyar,Ch8,xd572,Hungarian (Ch8),47,20,hung1274,Hungarian,hun,Uralic,7,2
Ethnographic Atlas,Asben,Cc10,xd488,Asben (Cc10),18,8,tawa1287,Tawallammat Tan Ataram,,Afro-Asiatic,3,5
Ethnographic Atlas,Sandawe,Aa6,xd6,Sandawe (Aa6),-5,36,sand1273,Sandawe,sad,Sandawe,5,2
Ethnographic Atlas,Sotho,Ab8,xd31,Sotho (Ab8),-29,28,sout2807,Southern Sotho,sot,Atlantic-Congo,5,3
Ethnographic Atlas,Arusi,Ca11,xd417,Arusi (Ca11),8,40,bora1271,Borana-Arsi-Guji Oromo,gax,Afro-Asiatic,4,5
Ethnographic Atlas,Kadiwéu,Sh4,xd1391,Caduveo (Sh4),-22,-57,kadi1248,Kadiwéu,kbc,Guaicuruan,2,1
Ethnographic Atlas,Aymara,Sf2,xd1375,Aymara (Sf2),-16,-69,cent2142,Central Aymara,ayr,Aymaran,6,3
Ethnographic Atlas,Lotuko,Aj12,xd387,Lotuko (Aj12),4,33,otuh1238,Otuho,lot,Nilotic,4,3
Ethnographic Atlas,Yusufzai,Ea2,xd601,Pathan (Ea2),35,72,yusu1238,Yusufzai,,Indo-European,7,3
Ethnographic Atlas,Lovedu,Ab14,xd15,Lovedu (Ab14),-24,31,lobe1242,Lobedu,,Atlantic-Congo,6,3
Ethnographic Atlas,Aztec,Nj2,xd1301,Aztec (Nj2),19,-99,clas1250,Classical Nahuatl,nci,Uto-Aztecan,7,1
Ethnographic Atlas,Popoi,Ai28,xd357,Popoi (Ai28),2,26,popo1291,Popoi,,Central Sudanic,7,1
Ethnographic Atlas,Wogeo,Ie4,xd818,Wogeo (Ie4),-3.24,144.1,woge1237,Wogeo,woc,Austronesian,5,1
Ethnographic Atlas,Lengua,Sh9,xd1396,Lengua (Sh9),-23,-59,leng1262,Lengua,leg,Lengua-Mascoy,1,0
Ethnographic Atlas,Atsugewi,Nc4,xd1135,Atsugewi (Nc4),41,-121,atsu1245,Atsugewi,atw,Palaihnihan,0,0
Ethnographic Atlas,Udalan Tuareg,Cc13,xd491,Udalan (Cc13),16,0,timb1263,Timbuktu,,Afro-Asiatic,6,2
Ethnographic Atlas,Baboa,Ae7,xd183,Babwa (Ae7),3,25,kwaa1265,Kwa',bko,Atlantic-Congo,7,0
Ethnographic Atlas,Shona,Ab18,xd19,Shona (Ab18),-19,31,shon1251,Shona,sna,Atlantic-Congo,5,2
Ethnographic Atlas,Bakhtiari,Ea8,xd607,Bakhtiari (Ea8),33,48,bakh1245,Bakhtiari,bqi,Indo-European,1,8
Ethnographic Atlas,Palikur,Sd3,xd1355,Palikur (Sd3),3,-52,pali1279,Palikúr,plu,Arawakan,5,0
Ethnographic Atlas,Mam,Sa8,xd1324,Mam (Sa8),15,-92,mamm1241,Mam,mam,Mayan,9,1
Ethnographic Atlas,Uncompahgre Ute,Nd62,xd1199,Uncompahgre (Nd62),39,-107,utee1244,Ute,,Uto-Aztecan,0,0
Ethnographic Atlas,Baiga,Eg9,xd685,Baiga (Eg9),22,81,chha1249,Chhattisgarhi,hne,Indo-European,6,0
Ethnographic Atlas,Pekangekum,Na34,xd1050,Pekangekum (Na34),52,-94,lacs1238,Lac Seul Ojibwa,,Algic,0,0
Ethnographic Atlas,Raroians,Ij5,xd894,Raroians (Ij5),-15.94,-142.31,tuam1242,Tuamotuan,pmt,Austronesian,4,0
Ethnographic Atlas,Plains Bira,Ae34,xd154,Plains Bira (Ae34),1,30,bera1259,Bera,brf,Atlantic-Congo,6,1
Ethnographic Atlas,Tigrinya,Ca3,xd437,Tigrinya (Ca3),14,39,tigr1271,Tigrinya,tir,Afro-Asiatic,7,3
Ethnographic Atlas,Páez,Sf5,xd1378,Paez (Sf5),3,-76,paez1247,Páez,pbb,Páez,6,2
Ethnographic Atlas,Dzem,Ae40,xd161,Dzem (Ae40),3,14,njye1238,Njyem,njy,Atlantic-Congo,7,1
Ethnographic Atlas,Aua,Ig13,xd845,Aua (Ig13),-1.74,142.85,wuvu1239,Wuvulu-Aua,wuv,Austronesian,4,0
Ethnographic Atlas,Zekara,Cd10,xd508,Zekara (Cd10),34,-2,tidi1241,Tidikelt-Tuat Tamazight,tia,Afro-Asiatic,4,4
Ethnographic Atlas,Haya,Ad42,xd112,Haya (Ad42),-1,32,haya1250,Haya,hay,Atlantic-Congo,5,3
Ethnographic Atlas,Nupe,Af8,xd242,Nupe (Af8),9,6,nupe1254,Nupe-Nupe-Tako,nup,Atlantic-Congo,7,1
Ethnographic Atlas,Paresi,Si7,xd1404,Paressi (Si7),-15,-58,pare1272,Parecís,pab,Arawakan,5,0
Ethnographic Atlas,Minchia,Ed8,xd651,Minchia (Ed8),26,100,cent2004,Central Bai,bca,Sino-Tibetan,7,2
Ethnographic Atlas,Aulliminden,Cc8,xd505,Aulliminden (Cc8),8,2,ioul1238,Ioullemmeden,,Afro-Asiatic,3,6
Ethnographic Atlas,Bende,Ad18,xd85,Bende (Ad18),-7,31,bend1258,Bende,bdp,Atlantic-Congo,6,0
Ethnographic Atlas,Rade,Ej10,xd717,Rhade (Ej10),13,108,rade1240,Rade,rad,Austronesian,8,1
Ethnographic Atlas,Messiria Humr,Cb15,xd464,Messiria Humr (Cb15),11,28,west2773,Western Sudanese,,Afro-Asiatic,3,7
Ethnographic Atlas,Sarcee,Ne7,xd1226,Sarsi (Ne7),54,-110,sars1236,Sarsi,srs,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Oyo Yoruba,Af6,xd240,Oyo Yoruba (Af6),8,4,ilaa1245,Ila (Yoruba),,Atlantic-Congo,8,1
Ethnographic Atlas,Ngbandi,Ai26,xd355,Ngbandi (Ai26),4,22,nort2774,Northern Ngbandi,ngb,Atlantic-Congo,6,1
Ethnographic Atlas,Digo,Ad30,xd99,Digo (Ad30),-4,39,digo1243,Digo,dig,Atlantic-Congo,6,1
Ethnographic Atlas,Tonga,Ac13,xd37,Lake Tonga (Ac13),-12,34,tong1321,Tonga (Nyasa),tog,Atlantic-Congo,4,1
Ethnographic Atlas,Pari,Aj31,xd408,Pari (Aj31),5,33,pari1256,Päri,lkr,Nilotic,5,4
Ethnographic Atlas,New Englanders,Cf1,xd536,New England (Cf1),42,-73,stan1293,English,eng,Indo-European,6,3
Ethnographic Atlas,Sena,Ac40,xd67,Sena (Ac40),-18,35,nucl1396,Sena,seh,Atlantic-Congo,6,1
Ethnographic Atlas,Māori,Ij2,xd891,Maori (Ij2),-38.41,176.31,maor1246,Maori,mri,Austronesian,4,0
Ethnographic Atlas,Wapishana,Sc5,xd1348,Wapishana (Sc5),3,-60,wapi1253,Wapishana,wap,Arawakan,4,0
Ethnographic Atlas,Chekiang,Ed15b,xd643,Chekiang (Ed15b),31,120,wuch1236,Wu Chinese,wuu,Sino-Tibetan,8,1
Ethnographic Atlas,Shangama,Ca25,xd432,Shangama (Ca25),6,37,aari1239,Aari,aiw,South Omotic,7,3
Ethnographic Atlas,Palauans,If1,xd824,Palauans (If1),7.45,134.54,pala1344,Palauan,pau,Austronesian,5,1
Ethnographic Atlas,Pahvant,Nd57,xd1193,Pahvant (Nd57),39,-113,utee1244,Ute,,Uto-Aztecan,0,0
Ethnographic Atlas,Twana,Nb2,xd1079,Twana (Nb2),48,-123,twan1247,Twana,twa,Salishan,0,0
Ethnographic Atlas,Gisu,Ad9,xd126,Gisu (Ad9),1,34,masa1299,Masaaba,myx,Atlantic-Congo,6,2
Ethnographic Atlas,Serrano,Nc30,xd1130,Serrano (Nc30),34,-117,serr1255,Serrano,ser,Uto-Aztecan,0,0
Ethnographic Atlas,Pimbwe,Ad21,xd89,Pimbwe (Ad21),-7,31,pimb1238,Pimbwe,piw,Atlantic-Congo,6,1
Ethnographic Atlas,Chenchu,Eg1,xd672,Chenchu (Eg1),16,79,chen1255,Chenchu,cde,Dravidian,0,1
Ethnographic Atlas,Seminole,Ng2,xd1251,Seminole (Ng2),27,-81,mika1239,Mikasuki,mik,Muskogean,NA,NA
Ethnographic Atlas,Bongo,Ai35,xd365,Bongo (Ai35),7,29,bong1285,Bongo,bot,Central Sudanic,5,1
Ethnographic Atlas,Ashanti,Af3,xd208,Ashanti (Af3),7,-2,asan1239,Asante,,Atlantic-Congo,7,0
Ethnographic Atlas,Mixtec,Nj12,xd1298,Mixtec (Nj12),18,-98,nort2986,Northwest Oaxaca Mixtec,mxa,Otomanguean,8,1
Ethnographic Atlas,Seri,Ni4,xd1289,Seri (Ni4),29,-112,seri1257,Seri,sei,Seri,0,0
Ethnographic Atlas,Cherkess,Ci4,xd580,Cherkess (Ci4),44,42,kaba1278,Kabardian,kbd,Abkhaz-Adyge,5,4
Ethnographic Atlas,Tlaxcalans,Nj9,xd1308,Tlaxdalans (Nj9),19,-98,cent2132,Tlaxcala-Puebla-Central Nahuatl,nhn,Uto-Aztecan,8,2
Ethnographic Atlas,Mamvu,Ai5,xd379,Mamvu (Ai5),3,29,mamv1243,Mamvu,mdi,Central Sudanic,7,1
Ethnographic Atlas,Mee,Ie1,xd785,Kapauku (Ie1),-4,136,ekar1243,Ekari,ekg,Nuclear Trans New Guinea,6,2
Ethnographic Atlas,Buem,Af37,xd216,Buem (Af37),7.22,0.46,siwu1238,Siwu,akp,Atlantic-Congo,6,1
Ethnographic Atlas,Kunama,Ca33,xd441,Kunama (Ca33),15,37,kuna1268,Kunama,kun,Kunama,6,2
Ethnographic Atlas,Chewa,Ac10,xd34,Chewa (Ac10),-14,33,chew1246,Chewa,,Atlantic-Congo,5,1
Ethnographic Atlas,Tagbanua,Ia7,xd747,Tagbanua (Ia7),10,119,tagb1258,Tagbanwa,tbw,Austronesian,7,1
Ethnographic Atlas,Tucano,Se12,xd1365,Tucano (Se12),0,-70,tuca1252,Tucano,tuo,Tucanoan,5,0
Ethnographic Atlas,Shluh,Cd5,xd523,Shluh (Cd5),30,-9,susi1238,Susiua,,Afro-Asiatic,6,3
Ethnographic Atlas,Baffin Island Inuit,Na13,xd1030,Baffinland (Na13),65.24,-64.63,baff1240,Baffinland Eskimo,,Eskimo-Aleut,0,0
Ethnographic Atlas,Sumbanese,Ic9,xd771,Sumbanese (Ic9),-10,120,kamb1299,Kambera,xbr,Austronesian,7,2
Ethnographic Atlas,Moro,Ai40,xd371,Moro (Ai40),11,30,moro1285,Moro,mor,Heibanic,6,3
Ethnographic Atlas,Cherokee,Ng5,xd1254,Cherokee (Ng5),36,-83,cher1273,Cherokee,chr,Iroquoian,5,0
Ethnographic Atlas,Sinhalese,Eh6,xd692,Sinhalese (Eh6),7,80,sinh1246,Sinhala,sin,Indo-European,6,3
Ethnographic Atlas,Delaware,Ng6,xd1255,Delaware (Ng6),41,-75,pidg1246,Pidgin Delaware,dep,Pidgin,4,0
Ethnographic Atlas,Rundi,Ae8,xd184,Rundi (Ae8),-3,30,rund1242,Rundi,run,Atlantic-Congo,6,3
Ethnographic Atlas,Soninke,Ag25,xd261,Soninke (Ag25),15,10,soni1259,Soninke,snk,Mande,7,2
Ethnographic Atlas,Bijogo,Ag18,xd253,Bijogo (Ag18),11.1,-16.15,bidy1244,Kangaki-Kagbaaga-Kajoko Bidyogo,bjg,Atlantic-Congo,5,2
Ethnographic Atlas,Subanun,Ia4,xd744,Subanun (Ia4),8,123,cent2089,Central Subanen,syb,Austronesian,9,1
Ethnographic Atlas,San Juan,Nd56,xd1192,San Juan (Nd56),36,-111,sout2969,Southern Paiute,,Uto-Aztecan,1,0
Ethnographic Atlas,Abarambo,Ai27,xd356,Abarambo (Ai27),4,27,bara1361,Barambu,brm,Atlantic-Congo,6,1
Ethnographic Atlas,Majuro,If3,xd834,Majuro (If3),7.09,171.13,rata1243,Ratak,,Austronesian,5,1
Ethnographic Atlas,Thado,Ei12,xd699,Thado (Ei12),25,94,thad1238,Thado Chin,tcz,Sino-Tibetan,5,2
Ethnographic Atlas,Bhil,Ef5,xd667,Bhil (Ef5),22,74,bhil1251,Bhili,bhb,Indo-European,5,2
Ethnographic Atlas,Luguru,Ad14,xd81,Luguru (Ad14),-8,38,lugu1238,Luguru,ruf,Atlantic-Congo,7,1
Ethnographic Atlas,Ebira,Af13,xd190,Igbira (Af13),8,7,ebir1243,Ebira,igb,Atlantic-Congo,5,1
Ethnographic Atlas,Sherbro,Af14,xd191,Sherbro (Af14),7.52,-12.69,sher1258,Sherbro,bun,Atlantic-Congo,6,1
Ethnographic Atlas,Builsa,Ag38,xd275,Builsa (Ag38),11,-2,buli1254,Buli (Ghana),bwu,Atlantic-Congo,7,3
Ethnographic Atlas,Lipan Apache,Nh24,xd1275,Lipan (Nh24),30,-100,lipa1241,Lipan Apache,apl,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Dime,Ca24,xd431,Dime (Ca24),6,36,dime1235,Dime,dim,South Omotic,6,3
Ethnographic Atlas,Bomvana,Ab21b,xd24,Bomvana (Ab21b),-32,28,bomv1238,Bomvana,,Atlantic-Congo,6,4
Ethnographic Atlas,Spaniards,Ce6,xd533,Spaniards (Ce6),37,-6,stan1288,Spanish,spa,Indo-European,7,3
Ethnographic Atlas,Deg Xit'an,Na8,xd1066,Ingalik (Na8),62,-160,dege1248,Degexit'an,ing,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Assini,Af40,xd220,Assini (Af40),5.27,-3.58,abur1243,Abure,abu,Atlantic-Congo,6,1
Ethnographic Atlas,Kutenai,Nd7,xd1205,Kutenai (Nd7),50,-117,kute1249,Kutenai,kut,Kutenai,0,0
Ethnographic Atlas,Dorse,Ca41,xd450,Dorse (Ca41),6,38,dorz1235,Dorze,doz,Ta-Ne-Omotic,8,2
Ethnographic Atlas,Tubaduka,Nd40,xd1175,Tubaduka (Nd40),40,-113,west2622,Western Shoshoni,,Uto-Aztecan,0,0
Ethnographic Atlas,Bombesa,Ae36,xd156,Bombesa (Ae36),1,23,mbes1238,Mbesa,zms,Atlantic-Congo,8,0
Ethnographic Atlas,Nabesna,Na1,xd1026,Nabesna (Na1),63,-141,uppe1437,Upper Tanana,tau,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Ranon,Ih13,xd866,Ranon (Ih13),-16.18,168.15,nort2839,North Ambrym,mmg,Austronesian,8,1
Ethnographic Atlas,Bontok,Ia8,xd748,Bontok (Ia8),17,121,cent2292,Central Bontoc,lbk,Austronesian,7,2
Ethnographic Atlas,Hasinai,Nf8,xd1242,Hasinai (Nf8),31,-95,cadd1256,Caddo,cad,Caddoan,5,0
Ethnographic Atlas,Alagya,Af44,xd224,Alagya (Af44),5.22,-4.42,alla1248,Alladian,ald,Atlantic-Congo,1,1
Ethnographic Atlas,Dan,Af50,xd231,Dan (Af50),8,8,gwee1242,Gweetaawu,,Mande,7,1
Ethnographic Atlas,Kurama,Ah21,xd311,Kurama (Ah21),10,9,kura1249,Kurama,krh,Atlantic-Congo,6,2
Ethnographic Atlas,Bribri,Sa5,xd1321,Bribri (Sa5),9,-83,brib1243,Bribri,bzd,Chibchan,5,1
Ethnographic Atlas,Yombe,Ac8,xd74,Yombe (Ac8),-5,13,yomb1244,Yombe,yom,Atlantic-Congo,5,1
Ethnographic Atlas,Drawa,Cc15,xd493,Drawa (Cc15),31,-7,susi1238,Susiua,,Afro-Asiatic,6,2
Ethnographic Atlas,Huichol,Ni3,xd1288,Huichol (Ni3),23,-104,huic1243,Huichol,hch,Uto-Aztecan,5,1
Ethnographic Atlas,Soga,Ad46,xd116,Soga (Ad46),1,33,soga1242,Soga,xog,Atlantic-Congo,6,2
Ethnographic Atlas,Birifor,Ag5,xd288,Birifor (Ag5),10,-3,sout2790,Southern Birifor,biv,Atlantic-Congo,6,1
Ethnographic Atlas,Nsaw,Ae56,xd178,Nsaw (Ae56),6,11,lamn1239,Lamnso',lns,Atlantic-Congo,8,1
Ethnographic Atlas,Dene,Na30,xd1046,Chipewyan (Na30),60,-105,chip1261,Chipewyan,chp,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Rega,Ae17,xd135,Rega (Ae17),-3,28,lega1249,Lega-Shabunda,lea,Atlantic-Congo,5,1
Ethnographic Atlas,Otomí,Nj13,xd1299,Otomi (Nj13),20,-99,mezq1235,Mezquital Otomi,ote,Otomanguean,8,0
Ethnographic Atlas,Délįne,Na16,xd1033,Satudene (Na16),65,-119,nort2942,North Slavey,scs,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Lithuanian Tatar,ch23,xd561,Lithuanian Tatar (ch23),55,24,west2405,Western Tatar,,Turkic,9,1
Ethnographic Atlas,Opata,Ni8,xd1293,Opata (Ni8),30,-110,opat1246,Teguima,opt,Uto-Aztecan,5,0
Ethnographic Atlas,Labrador Inuit,Na23,xd1039,Labrador Eskimo (Na23),58,-65,labr1244,Labrador Eskimo,,Eskimo-Aleut,0,0
Ethnographic Atlas,Bilaan,Ia17,xd740,Bilaan (Ia17),6,125,koro1310,Koronadal Blaan,bpr,Austronesian,7,1
Ethnographic Atlas,Susu,Ag26,xd262,Susu (Ag26),15,-13,susu1250,Susu,sus,Mande,6,2
Ethnographic Atlas,Betsileo,Eh10,xd687,Betsileo (Eh10),-22,47,bets1235,Betsileo,,Austronesian,8,2
Ethnographic Atlas,Bambara,Ag1,xd244,Bambara (Ag1),13,-7,bamb1269,Bambara,bam,Mande,5,2
Ethnographic Atlas,Dani,Ie38,xd816,Dani (Ie38),-4,139,midg1235,Mid Grand Valley Dani,dnt,Nuclear Trans New Guinea,9,1
Ethnographic Atlas,Mescalero,Nh15,xd1265,Mescalero (Nh15),33,-103,mesc1238,Mescalero-Chiricahua Apache,apm,Athapaskan-Eyak-Tlingit,1,0
Ethnographic Atlas,Seneca,Ng10,xd1245,Iroquois (Ng10),43,-77,sene1264,Seneca,see,Iroquoian,4,0
Ethnographic Atlas,Bodi,Aj18,xd393,Bodi (Aj18),5,35,meen1242,Me'en,mym,Surmic,3,5
Ethnographic Atlas,Punjabi,Ea13,xd600,"Punjabi, West (Ea13)",32,73,panj1256,Eastern Panjabi,pan,Indo-European,8,2
Ethnographic Atlas,Sekani,Na28,xd1044,Sekani (Na28),56,-123,seka1250,Sekani,sek,Athapaskan-Eyak-Tlingit,0,0
Ethnographic Atlas,Boers,Cf2,xd537,Boers (Cf2),-16,28,afri1274,Afrikaans,afr,Indo-European,1,8
